Elapsed time,vals
0.028,0
0.028,0
0.029,0
0.029,0
0.029,0
0.029,0
0.029,0
0.029,0
0.029,0
0.029,0
0.029,0
0.03,0
0.03,0
0.03,0
0.03,0
0.03,0
0.03,0
0.03,0
0.03,0
0.031,0
0.031,0
0.031,0
0.031,0
0.031,0
0.031,0
0.031,0
0.032,0
0.032,0
0.032,0
0.032,0
0.032,0
0.032,0
0.032,0
0.032,0
0.033,0
0.033,0
0.033,0
0.033,0
0.033,0
0.033,0
0.033,0
0.033,0
0.034,0
0.034,0
0.034,0
0.034,0
0.034,0
0.034,0
0.034,0
0.034,0
0.035,0
0.035,0
0.035,0
0.035,0
0.035,0
0.035,0
0.035,0
0.035,0
0.035,0
0.036,0
0.036,0
0.036,0
0.036,0
0.036,0
0.036,0
0.036,0
0.036,0
0.037,0
0.037,0
0.037,0
0.037,0
0.037,0
0.037,0
0.037,0
0.037,0
0.038,0
0.038,0
0.038,0
0.038,0
0.038,0
0.038,0
0.038,0
0.038,0
0.039,0
0.039,0
0.039,0
0.039,0
0.039,0
0.039,0
0.039,0
0.04,0
0.04,0
0.04,0
0.04,0
0.04,0
0.04,0
0.04,0
0.04,0
0.041,0
0.041,0
0.041,0
0.041,0
0.041,0
0.041,0
0.041,0
0.041,0
0.042,0
0.042,0
0.042,0
0.042,0
0.042,0
0.042,0
0.042,0
0.042,0
0.043,0
0.043,0
0.043,0
0.043,0
0.043,0
0.043,0
0.043,0
0.043,0
0.043,0
0.044,0
0.044,0
0.044,0
0.044,0
0.044,0
0.044,0
0.044,0
0.044,0
0.045,0
0.045,0
0.045,0
0.045,0
0.045,0
0.045,0
0.045,0
0.045,0
0.046,0
0.046,0
0.046,0
0.046,0
0.046,0
0.046,0
0.046,0
0.046,0
0.047,0
0.047,0
0.047,0
0.047,0
0.047,0
0.047,0
0.047,0
0.048,0
0.048,0
0.048,0
0.048,0
0.048,0
0.048,0
0.048,0
0.048,0
0.049,0
0.049,0
0.049,0
0.049,0
0.049,0
0.049,0
0.049,0
0.049,0
0.05,0
0.05,0
0.05,0
0.05,0
0.05,0
0.05,0
0.05,0
0.05,0
0.051,0
0.051,0
0.051,0
0.051,0
0.051,0
0.051,0
0.051,0
0.051,0
0.051,0
0.052,0
0.052,0
0.052,0
0.052,0
0.052,0
0.052,0
0.052,0
0.052,0
0.053,0
0.053,0
0.053,0
0.053,0
0.053,0
0.053,0
0.053,0
0.053,0
0.054,0
0.054,0
0.054,0
0.054,0
0.054,0
0.054,0
0.054,0
0.054,0
0.055,0
0.055,0
0.055,0
0.055,0
0.055,0
0.055,0
0.055,0
0.056,0
0.056,0
0.056,0
0.056,0
0.056,0
0.056,0
0.056,0
0.056,0
0.057,0
0.057,0
0.057,0
0.057,0
0.057,0
0.057,0
0.057,0
0.057,0
0.058,0
0.058,0
0.058,0
0.058,0
0.058,0
0.058,0
0.058,0
0.058,0
0.059,0
0.059,0
0.059,0
0.059,0
0.059,0
0.059,0
0.059,0
0.059,0
0.059,0
0.06,0
0.06,0
0.06,0
0.06,0
0.06,0
0.06,0
0.06,0
0.06,0
0.061,0
0.061,0
0.061,0
0.061,0
0.061,0
0.061,0
0.061,0
0.061,0
0.062,0
0.062,0
0.062,0
0.062,0
0.062,0
0.062,0
0.062,0
0.062,0
0.063,0
0.063,0
0.063,0
0.063,0
0.063,0
0.063,0
0.063,0
0.064,0
0.064,0
0.064,0
0.064,0
0.064,0
0.064,0
0.064,0
0.064,0
0.065,0
0.065,0
0.065,0
0.065,0
0.065,0
0.065,0
0.065,0
0.065,0
0.066,0
0.066,0
0.066,0
0.066,0
0.066,0
0.066,0
0.066,0
0.066,0
0.067,0
0.067,0
0.067,0
0.067,0
0.067,0
0.067,0
0.067,0
0.067,0
0.068,0
0.068,0
0.068,0
0.068,0
0.068,0
0.068,0
0.068,0
0.068,0
0.069,0
0.069,0
0.069,0
0.069,0
0.069,0
0.069,0
0.069,0
0.069,0
0.07,0
0.07,0
0.07,0
0.07,0
0.07,0
0.07,0
0.07,0
0.07,0
0.07,0
0.071,0
0.071,0
0.071,0
0.071,0
0.071,0
0.071,0
0.071,0
0.071,0
0.072,0
0.072,0
0.072,0
0.072,0
0.072,0
0.072,0
0.072,0
0.072,0
0.073,0
0.073,0
0.073,0
0.073,0
0.073,0
0.073,0
0.073,0
0.073,0
0.074,0
0.074,0
0.074,0
0.074,0
0.074,0
0.074,0
0.074,0
0.074,0
0.075,0
0.075,0
0.075,0
0.075,0
0.075,0
0.075,0
0.075,0
0.075,0
0.076,0
0.076,0
0.076,0
0.076,0
0.076,0
0.076,0
0.076,0
0.076,0
0.077,0
0.077,0
0.077,0
0.077,0
0.077,0
0.077,0
0.077,0
0.077,0
0.078,0
0.078,0
0.078,0
0.078,0
0.078,0
0.078,0
0.078,0
0.079,0
0.079,0
0.079,0
0.079,0
0.079,0
0.079,0
0.079,0
0.079,0
0.08,0
0.08,0
0.08,0
0.08,0
0.08,0
0.08,0
0.08,0
0.08,0
0.081,0
0.081,0
0.081,0
0.081,0
0.081,0
0.081,0
0.081,0
0.081,0
0.082,0
0.082,0
0.082,0
0.082,0
0.082,0
0.082,0
0.082,0
0.082,0
0.083,0
0.083,0
0.083,0
0.083,0
0.083,0
0.083,0
0.083,0
0.083,0
0.084,0
0.084,0
0.084,0
0.084,0
0.084,0
0.084,0
0.084,0
0.084,0
0.085,0
0.085,0
0.085,0
0.085,0
0.085,0
0.085,0
0.085,0
0.085,0
0.086,0
0.086,0
0.086,0
0.086,0
0.086,0
0.086,0
0.086,0
0.086,0
0.086,0
0.087,0
0.087,0
0.087,0
0.087,0
0.087,0
0.087,0
0.087,0
0.087,0
0.088,0
0.088,0
0.088,0
0.088,0
0.088,0
0.088,0
0.088,0
0.088,0
0.089,0
0.089,0
0.089,0
0.089,0
0.089,0
0.089,0
0.089,0
0.089,0
0.09,0
0.09,0
0.09,0
0.09,0
0.09,0
0.09,0
0.09,0
0.09,0
0.091,0
0.091,0
0.091,0
0.091,0
0.091,0
0.091,0
0.091,0
0.091,0
0.092,0
0.092,0
0.092,0
0.092,0
0.092,0
0.092,0
0.092,0
0.092,0
0.093,0
0.093,0
0.093,0
0.093,0
0.093,0
0.093,0
0.093,0
0.093,0
0.094,0
0.094,0
0.094,0
0.094,0
0.094,0
0.094,0
0.094,0
0.095,0
0.095,0
0.095,0
0.095,0
0.095,0
0.095,0
0.095,0
0.095,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.097,0
0.097,0
0.097,0
0.097,0
0.097,0
0.097,0
0.097,0
0.097,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.099,0
0.099,0
0.099,0
0.099,0
0.099,0
0.099,0
0.099,0
0.099,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.101,0
0.101,0
0.101,0
0.101,0
0.101,0
0.101,0
0.101,0
0.101,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.103,0
0.103,0
0.103,0
0.103,0
0.103,0
0.103,0
0.103,0
0.103,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.105,0
0.105,0
0.105,0
0.105,0
0.105,0
0.105,0
0.105,0
0.105,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.107,0
0.107,0
0.107,0
0.107,0
0.107,0
0.107,0
0.107,0
0.107,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.109,0
0.109,0
0.109,0
0.109,0
0.109,0
0.109,0
0.109,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.111,0
0.111,0
0.111,0
0.111,0
0.111,0
0.111,0
0.111,0
0.111,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.113,0
0.113,0
0.113,0
0.113,0
0.113,0
0.113,0
0.113,0
0.113,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.115,0
0.115,0
0.115,0
0.115,-0.001
0.115,0
0.115,-0.001
0.115,0.002
0.115,-0.013
0.116,-0.019
0.116,-0.01
0.116,-0.024
0.116,-0.04
0.116,-0.059
0.116,0.018
0.116,0.153
0.116,0.184
0.117,0.119
0.117,0.025
0.117,-0.102
0.117,-0.162
0.117,-0.082
0.117,0.018
0.117,0.025
0.117,0.019
0.117,0.014
0.118,-0.01
0.118,0.015
0.118,0.066
0.118,0.042
0.118,-0.046
0.118,-0.089
0.118,-0.082
0.118,-0.047
0.119,0.037
0.119,0.08
0.119,0.036
0.119,-0.018
0.119,-0.039
0.119,-0.04
0.119,-0.019
0.119,0.017
0.12,0.012
0.12,-0.023
0.12,-0.016
0.12,0.011
0.12,0.025
0.12,0.03
0.12,0.003
0.12,-0.038
0.121,-0.044
0.121,-0.013
0.121,0.009
0.121,0.014
0.121,0.018
0.121,-0.001
0.121,-0.024
0.121,-0.02
0.122,-0.019
0.122,-0.017
0.122,-0.003
0.122,0.014
0.122,0.01
0.122,0.008
0.122,0.01
0.122,-0.004
0.123,-0.014
0.123,-0.016
0.123,-0.02
0.123,-0.021
0.123,-0.017
0.123,0.002
0.123,0.022
0.123,0.034
0.124,0.023
0.124,-0.006
0.124,-0.019
0.124,-0.021
0.124,-0.018
0.124,-0.011
0.124,0.002
0.124,-0.028
0.125,0
0.125,0.148
0.125,0.21
0.125,0.15
0.125,0.071
0.125,-0.06
0.125,-0.178
0.126,-0.132
0.126,-0.004
0.126,0.027
0.126,0.026
0.126,0.042
0.126,0.01
0.126,0.011
0.126,0.068
0.127,0.063
0.127,-0.035
0.127,-0.098
0.127,-0.098
0.127,-0.077
0.127,0.011
0.127,0.091
0.127,0.062
0.128,-0.004
0.128,-0.037
0.128,-0.052
0.128,-0.041
0.128,0.004
0.128,0.02
0.128,-0.016
0.128,-0.023
0.129,0.004
0.129,0.016
0.129,0.027
0.129,0.024
0.129,-0.022
0.129,-0.073
0.129,-0.051
0.129,0.014
0.13,0.041
0.13,0.038
0.13,0.007
0.13,-0.052
0.13,-0.076
0.13,-0.034
0.13,0.012
0.13,0.02
0.131,0.015
0.131,0.001
0.131,-0.012
0.131,0
0.131,0.019
0.131,0.005
0.131,-0.031
0.131,-0.047
0.132,-0.037
0.132,-0.016
0.132,0.019
0.132,0.042
0.132,0.028
0.132,0.006
0.132,-0.009
0.132,-0.01
0.133,-0.009
0.133,-0.002
0.133,-0.013
0.133,-0.022
0.133,-0.044
0.133,-0.017
0.133,0.158
0.133,0.262
0.134,0.199
0.134,0.092
0.134,-0.057
0.134,-0.197
0.134,-0.161
0.134,-0.008
0.134,0.041
0.134,0.024
0.135,0.039
0.135,0.007
0.135,0.002
0.135,0.071
0.135,0.087
0.135,-0.022
0.135,-0.114
0.135,-0.118
0.136,-0.099
0.136,-0.009
0.136,0.097
0.136,0.08
0.136,0.004
0.136,-0.036
0.136,-0.047
0.136,-0.047
0.137,0
0.137,0.025
0.137,-0.024
0.137,-0.039
0.137,0.005
0.137,0.023
0.137,0.033
0.137,0.024
0.138,-0.028
0.138,-0.065
0.138,-0.044
0.138,-0.008
0.138,-0.003
0.138,0.009
0.138,0.013
0.138,-0.006
0.139,0.004
0.139,0.014
0.139,-0.011
0.139,-0.036
0.139,-0.032
0.139,-0.011
0.139,0.007
0.139,0.04
0.14,0.034
0.14,-0.011
0.14,-0.042
0.14,-0.045
0.14,-0.037
0.14,-0.021
0.14,0.002
0.14,0.018
0.141,0.023
0.141,0.033
0.141,0.027
0.141,0.007
0.141,-0.016
0.141,-0.026
0.141,-0.041
0.141,-0.04
0.141,-0.031
0.142,-0.035
0.142,0.105
0.142,0.269
0.142,0.248
0.142,0.147
0.142,0.012
0.142,-0.169
0.142,-0.22
0.143,-0.083
0.143,0.02
0.143,0.016
0.143,0.047
0.143,0.046
0.143,0.014
0.143,0.061
0.143,0.102
0.144,0.014
0.144,-0.107
0.144,-0.128
0.144,-0.11
0.144,-0.044
0.144,0.083
0.144,0.109
0.144,0.027
0.145,-0.034
0.145,-0.05
0.145,-0.056
0.145,-0.025
0.145,0.022
0.145,-0.007
0.145,-0.043
0.145,-0.011
0.146,0.016
0.146,0.021
0.146,0.031
0.146,0
0.146,-0.063
0.146,-0.075
0.146,-0.022
0.146,0.026
0.147,0.057
0.147,0.054
0.147,-0.012
0.147,-0.072
0.147,-0.063
0.147,-0.025
0.147,0.012
0.147,0.028
0.148,0.018
0.148,-0.016
0.148,-0.014
0.148,0.012
0.148,0.011
0.148,-0.011
0.148,-0.044
0.148,-0.058
0.149,-0.044
0.149,0
0.149,0.052
0.149,0.056
0.149,0.027
0.149,-0.009
0.149,-0.025
0.149,-0.021
0.15,-0.008
0.15,-0.006
0.15,-0.025
0.15,-0.042
0.15,-0.062
0.15,0.082
0.15,0.287
0.15,0.289
0.151,0.176
0.151,0.015
0.151,-0.186
0.151,-0.252
0.151,-0.096
0.151,0.045
0.151,0.039
0.151,0.047
0.152,0.03
0.152,-0.012
0.152,0.042
0.152,0.116
0.152,0.049
0.152,-0.094
0.152,-0.137
0.152,-0.125
0.153,-0.067
0.153,0.07
0.153,0.125
0.153,0.044
0.153,-0.03
0.153,-0.047
0.153,-0.05
0.153,-0.021
0.154,0.033
0.154,0.007
0.154,-0.046
0.154,-0.022
0.154,0.017
0.154,0.031
0.154,0.037
0.154,-0.001
0.155,-0.07
0.155,-0.068
0.155,0.004
0.155,0.029
0.155,0.013
0.155,-0.007
0.155,-0.048
0.155,-0.059
0.156,-0.011
0.156,0.018
0.156,-0.003
0.156,-0.022
0.156,-0.018
0.156,-0.014
0.156,0.007
0.157,0.033
0.157,0.009
0.157,-0.039
0.157,-0.057
0.157,-0.042
0.157,-0.028
0.157,-0.002
0.157,0.031
0.158,0.031
0.158,0.02
0.158,0.012
0.158,0
0.158,-0.014
0.158,-0.013
0.158,-0.023
0.158,-0.019
0.159,-0.038
0.159,-0.003
0.159,0.201
0.159,0.308
0.159,0.231
0.159,0.11
0.159,-0.068
0.159,-0.23
0.16,-0.187
0.16,-0.01
0.16,0.041
0.16,0.03
0.16,0.052
0.16,0.017
0.16,0.017
0.16,0.086
0.161,0.097
0.161,-0.033
0.161,-0.14
0.161,-0.14
0.161,-0.11
0.161,0
0.161,0.113
0.161,0.094
0.162,0.006
0.162,-0.048
0.162,-0.058
0.162,-0.061
0.162,-0.015
0.162,0.016
0.162,-0.032
0.162,-0.039
0.163,0.007
0.163,0.027
0.163,0.036
0.163,0.023
0.163,-0.038
0.163,-0.104
0.163,-0.078
0.163,0
0.164,0.049
0.164,0.084
0.164,0.074
0.164,-0.009
0.164,-0.087
0.164,-0.092
0.164,-0.065
0.164,-0.026
0.165,0.03
0.165,0.046
0.165,0.02
0.165,0.006
0.165,0.003
0.165,-0.013
0.165,-0.039
0.165,-0.047
0.166,-0.044
0.166,-0.042
0.166,-0.003
0.166,0.051
0.166,0.063
0.166,0.043
0.166,0.005
0.166,-0.03
0.167,-0.053
0.167,-0.021
0.167,0
0.167,0.007
0.167,-0.022
0.167,-0.006
0.167,0.209
0.167,0.323
0.168,0.248
0.168,0.122
0.168,-0.09
0.168,-0.272
0.168,-0.221
0.168,-0.019
0.168,0.056
0.168,0.05
0.169,0.065
0.169,0.011
0.169,0.005
0.169,0.086
0.169,0.1
0.169,-0.035
0.169,-0.146
0.169,-0.156
0.17,-0.13
0.17,-0.003
0.17,0.125
0.17,0.099
0.17,0.007
0.17,-0.05
0.17,-0.068
0.17,-0.055
0.171,0.011
0.171,0.037
0.171,-0.03
0.171,-0.052
0.171,-0.012
0.171,0.017
0.171,0.048
0.171,0.047
0.172,-0.025
0.172,-0.111
0.172,-0.096
0.172,-0.005
0.172,0.063
0.172,0.096
0.172,0.058
0.172,-0.04
0.172,-0.101
0.173,-0.076
0.173,-0.021
0.173,0.011
0.173,0.03
0.173,0.015
0.173,-0.006
0.173,0.007
0.173,0.025
0.174,0.004
0.174,-0.04
0.174,-0.066
0.174,-0.059
0.174,-0.04
0.174,-0.001
0.174,0.034
0.174,0.033
0.175,0.028
0.175,0.015
0.175,-0.004
0.175,-0.026
0.175,-0.02
0.175,-0.026
0.175,-0.017
0.175,-0.02
0.176,-0.007
0.176,0.2
0.176,0.333
0.176,0.254
0.176,0.128
0.176,-0.057
0.176,-0.242
0.176,-0.221
0.177,-0.035
0.177,0.043
0.177,0.034
0.177,0.059
0.177,0.022
0.177,0.013
0.177,0.083
0.177,0.108
0.178,-0.019
0.178,-0.144
0.178,-0.155
0.178,-0.131
0.178,-0.023
0.178,0.118
0.178,0.115
0.178,0.018
0.179,-0.04
0.179,-0.06
0.179,-0.061
0.179,-0.015
0.179,0.025
0.179,-0.029
0.179,-0.053
0.179,0.001
0.18,0.03
0.18,0.047
0.18,0.039
0.18,-0.029
0.18,-0.11
0.18,-0.105
0.18,-0.026
0.18,0.016
0.181,0.056
0.181,0.081
0.181,0.036
0.181,-0.03
0.181,-0.052
0.181,-0.068
0.181,-0.077
0.181,-0.028
0.182,0.024
0.182,0.032
0.182,0.038
0.182,0.027
0.182,-0.011
0.182,-0.046
0.182,-0.053
0.182,-0.047
0.183,-0.046
0.183,-0.022
0.183,0.025
0.183,0.058
0.183,0.066
0.183,0.044
0.183,0
0.183,-0.046
0.184,-0.051
0.184,-0.026
0.184,-0.007
0.184,0
0.184,-0.02
0.184,0.141
0.184,0.317
0.184,0.289
0.185,0.186
0.185,0.007
0.185,-0.222
0.185,-0.272
0.185,-0.103
0.185,0.023
0.185,0.034
0.185,0.077
0.186,0.046
0.186,0.001
0.186,0.058
0.186,0.108
0.186,0.012
0.186,-0.124
0.186,-0.148
0.186,-0.142
0.187,-0.061
0.187,0.098
0.187,0.131
0.187,0.041
0.187,-0.032
0.187,-0.062
0.187,-0.071
0.188,-0.027
0.188,0.033
0.188,-0.011
0.188,-0.057
0.188,-0.02
0.188,0.011
0.188,0.035
0.188,0.047
0.189,-0.004
0.189,-0.092
0.189,-0.111
0.189,-0.032
0.189,0.03
0.189,0.066
0.189,0.071
0.189,0.003
0.19,-0.062
0.19,-0.054
0.19,-0.011
0.19,0.004
0.19,0
0.19,-0.008
0.19,-0.032
0.19,-0.012
0.191,0.043
0.191,0.053
0.191,0.003
0.191,-0.058
0.191,-0.073
0.191,-0.064
0.191,-0.022
0.191,0.035
0.192,0.05
0.192,0.029
0.192,0.012
0.192,0.005
0.192,-0.014
0.192,-0.032
0.192,-0.021
0.192,-0.036
0.193,-0.029
0.193,-0.039
0.193,0.042
0.193,0.268
0.193,0.331
0.193,0.241
0.193,0.092
0.193,-0.131
0.194,-0.271
0.194,-0.182
0.194,-0.011
0.194,0.023
0.194,0.037
0.194,0.055
0.194,0.002
0.194,0.03
0.195,0.109
0.195,0.082
0.195,-0.066
0.195,-0.146
0.195,-0.149
0.195,-0.117
0.195,0.026
0.195,0.132
0.196,0.082
0.196,-0.003
0.196,-0.049
0.196,-0.067
0.196,-0.045
0.196,0.023
0.196,0.031
0.196,-0.032
0.197,-0.026
0.197,0.005
0.197,0.024
0.197,0.041
0.197,0.014
0.197,-0.054
0.197,-0.102
0.197,-0.06
0.198,0
0.198,0.022
0.198,0.052
0.198,0.056
0.198,0.013
0.198,-0.028
0.198,-0.051
0.198,-0.079
0.199,-0.081
0.199,-0.012
0.199,0.041
0.199,0.051
0.199,0.047
0.199,0.014
0.199,-0.036
0.199,-0.07
0.2,-0.051
0.2,-0.036
0.2,-0.035
0.2,-0.005
0.2,0.037
0.2,0.057
0.2,0.06
0.2,0.032
0.201,-0.021
0.201,-0.071
0.201,-0.06
0.201,-0.04
0.201,-0.01
0.201,-0.012
0.201,0.038
0.201,0.26
0.202,0.343
0.202,0.25
0.202,0.117
0.202,-0.105
0.202,-0.288
0.202,-0.231
0.202,-0.039
0.202,0.03
0.203,0.059
0.203,0.093
0.203,0.031
0.203,0.017
0.203,0.086
0.203,0.081
0.203,-0.059
0.203,-0.141
0.203,-0.136
0.204,-0.114
0.204,0.006
0.204,0.126
0.204,0.091
0.204,-0.003
0.204,-0.042
0.204,-0.063
0.204,-0.062
0.205,0.013
0.205,0.037
0.205,-0.026
0.205,-0.033
0.205,-0.002
0.205,0.01
0.205,0.03
0.205,0.023
0.206,-0.037
0.206,-0.085
0.206,-0.053
0.206,-0.001
0.206,0.019
0.206,0.041
0.206,0.018
0.206,-0.04
0.207,-0.05
0.207,-0.026
0.207,-0.011
0.207,-0.005
0.207,0.008
0.207,0.004
0.207,-0.004
0.207,0.021
0.208,0.024
0.208,-0.003
0.208,-0.042
0.208,-0.056
0.208,-0.05
0.208,-0.036
0.208,-0.002
0.208,0.036
0.209,0.05
0.209,0.043
0.209,0.018
0.209,-0.01
0.209,-0.045
0.209,-0.053
0.209,-0.045
0.209,-0.017
0.21,-0.023
0.21,0.008
0.21,0.226
0.21,0.338
0.21,0.258
0.21,0.14
0.21,-0.056
0.21,-0.259
0.211,-0.233
0.211,-0.048
0.211,0.025
0.211,0.03
0.211,0.074
0.211,0.028
0.211,0.008
0.211,0.081
0.212,0.097
0.212,-0.036
0.212,-0.139
0.212,-0.14
0.212,-0.128
0.212,-0.024
0.212,0.109
0.212,0.101
0.213,0.011
0.213,-0.035
0.213,-0.054
0.213,-0.062
0.213,-0.003
0.213,0.037
0.213,-0.017
0.213,-0.034
0.214,0.002
0.214,0.016
0.214,0.029
0.214,0.027
0.214,-0.031
0.214,-0.095
0.214,-0.069
0.214,0.008
0.215,0.048
0.215,0.071
0.215,0.039
0.215,-0.037
0.215,-0.076
0.215,-0.059
0.215,-0.02
0.215,0
0.216,0.011
0.216,0.013
0.216,0.004
0.216,0.018
0.216,0.023
0.216,-0.002
0.216,-0.051
0.216,-0.07
0.217,-0.048
0.217,-0.027
0.217,0.003
0.217,0.036
0.217,0.042
0.217,0.026
0.217,0.008
0.217,-0.006
0.218,-0.026
0.218,-0.041
0.218,-0.03
0.218,-0.041
0.218,-0.041
0.218,-0.053
0.218,0.093
0.218,0.323
0.219,0.338
0.219,0.224
0.219,0.055
0.219,-0.181
0.219,-0.29
0.219,-0.141
0.219,0.019
0.22,0.028
0.22,0.057
0.22,0.052
0.22,-0.002
0.22,0.048
0.22,0.125
0.22,0.059
0.22,-0.097
0.221,-0.142
0.221,-0.137
0.221,-0.087
0.221,0.062
0.221,0.127
0.221,0.045
0.221,-0.032
0.221,-0.053
0.222,-0.054
0.222,-0.019
0.222,0.043
0.222,0.016
0.222,-0.05
0.222,-0.029
0.222,0.01
0.222,0.03
0.223,0.039
0.223,0.002
0.223,-0.073
0.223,-0.114
0.223,-0.053
0.223,0.001
0.223,0.039
0.223,0.077
0.224,0.056
0.224,-0.011
0.224,-0.045
0.224,-0.047
0.224,-0.059
0.224,-0.042
0.224,-0.001
0.224,0.009
0.225,0.01
0.225,0.026
0.225,0.015
0.225,-0.022
0.225,-0.051
0.225,-0.054
0.225,-0.051
0.225,-0.037
0.226,0.013
0.226,0.047
0.226,0.056
0.226,0.031
0.226,0.006
0.226,-0.035
0.226,-0.062
0.226,-0.051
0.227,-0.026
0.227,-0.031
0.227,-0.017
0.227,-0.016
0.227,-0.01
0.227,0.21
0.227,0.392
0.227,0.328
0.228,0.174
0.228,-0.042
0.228,-0.274
0.228,-0.282
0.228,-0.07
0.228,0.056
0.228,0.057
0.228,0.071
0.229,0.02
0.229,-0.001
0.229,0.074
0.229,0.121
0.229,0.009
0.229,-0.13
0.229,-0.157
0.229,-0.148
0.23,-0.042
0.23,0.104
0.23,0.106
0.23,0.008
0.23,-0.059
0.23,-0.053
0.23,-0.032
0.23,0.022
0.231,0.055
0.231,-0.013
0.231,-0.064
0.231,-0.042
0.231,-0.005
0.231,0.022
0.231,0.024
0.231,-0.023
0.232,-0.088
0.232,-0.088
0.232,-0.01
0.232,0.061
0.232,0.071
0.232,0.023
0.232,-0.049
0.232,-0.087
0.233,-0.066
0.233,-0.007
0.233,0.023
0.233,0.015
0.233,-0.001
0.233,-0.007
0.233,0.013
0.233,0.026
0.234,0.007
0.234,-0.036
0.234,-0.067
0.234,-0.045
0.234,-0.005
0.234,0.033
0.234,0.051
0.234,0.038
0.234,0.007
0.235,-0.013
0.235,-0.015
0.235,-0.025
0.235,-0.046
0.235,-0.043
0.235,-0.05
0.235,-0.014
0.235,-0.022
0.236,0.082
0.236,0.322
0.236,0.355
0.236,0.242
0.236,0.084
0.236,-0.153
0.236,-0.307
0.236,-0.194
0.237,0.002
0.237,0.04
0.237,0.061
0.237,0.063
0.237,-0.01
0.237,0.021
0.237,0.114
0.237,0.089
0.238,-0.057
0.238,-0.129
0.238,-0.149
0.238,-0.129
0.238,0.022
0.238,0.11
0.238,0.052
0.238,-0.016
0.239,-0.043
0.239,-0.053
0.239,-0.03
0.239,0.041
0.239,0.033
0.239,-0.037
0.239,-0.03
0.239,-0.009
